customer_id,recency_days,frequency,monetary_total,avg_order_value,first_purchase_date,last_purchase_date,customer_lifetime_days,customer_name,city,state,country,signup_date,r_score,f_score,m_score,rfm_total,rfm_cell,customer_segment
C000217,145,9,409.52,45.50222222222222,2025-07-02,2026-02-06,219,Scott Morton,Matthewberg,South Dakota,Australia,2025-03-23,3,3,2,8,332,Regular Customers
C003526,95,14,202.05,14.432142857142859,2024-08-18,2026-03-28,587,Matthew Taylor,Jesseport,Utah,Christmas Island,2026-04-16,3,3,2,8,332,Regular Customers
C002753,45,8,111.48,13.935,2025-07-10,2026-05-17,311,Andrea Jackson,South Angelaland,Utah,Slovenia,2024-12-08,4,3,1,8,431,Low Engagement
C002982,211,15,256.02,17.067999999999998,2024-03-03,2025-12-02,639,William Keith,Jessicamouth,New Jersey,Vietnam,2025-04-20,2,4,2,8,242,Regular Customers
C005340,36,14,154.8,11.057142857142859,2024-10-02,2026-05-26,601,Michelle Livingston,Markport,Tennessee,Thailand,2025-01-13,4,3,1,8,431,Low Engagement
C001029,165,9,243.51,27.056666666666665,2025-01-03,2026-01-17,379,Patrick Williams,Kellymouth,North Dakota,Pitcairn Islands,2025-02-22,3,3,2,8,332,Regular Customers
C001033,111,11,211.42000000000002,19.220000000000002,2024-12-17,2026-03-12,450,Stephanie Escobar,East Alisonhaven,Georgia,Barbados,2024-11-17,3,3,2,8,332,Regular Customers
C002949,109,14,205.24,14.66,2024-08-20,2026-03-14,571,Vincent Lowery,West Mark,Alaska,Tunisia,2025-05-13,3,3,2,8,332,Regular Customers
C004537,82,11,106.28999999999999,9.662727272727272,2025-02-05,2026-04-10,429,Erica Alexander,Lake Lauren,Washington,Bangladesh,2024-11-16,4,3,1,8,431,Low Engagement
C001989,58,8,110.25,13.78125,2025-06-04,2026-05-04,334,Darrell Macias,East Sarahberg,Ohio,Libyan Arab Jamahiriya,2025-05-10,4,3,1,8,431,Low Engagement
C004724,45,12,161.16,13.43,2025-01-13,2026-05-17,489,Rickey Hansen,East Jesseshire,Colorado,Cameroon,2025-03-05,4,3,1,8,431,Low Engagement
C004711,56,11,113.4,10.30909090909091,2025-01-15,2026-05-06,476,Marcus Baird,Trujillobury,Colorado,China,2026-01-03,4,3,1,8,431,Low Engagement
C004719,158,15,108.0,7.2,2024-04-21,2026-01-24,643,Michele Smith,East Kylestad,North Dakota,Zambia,2023-09-09,3,4,1,8,341,Low Engagement
C002001,67,9,184.79,20.53222222222222,2025-04-04,2026-04-25,386,Nicholas Fleming,Mitchellberg,Alabama,United Arab Emirates,2024-04-21,4,3,1,8,431,Low Engagement
C003745,100,15,178.10999999999999,11.873999999999999,2024-07-16,2026-03-23,615,Travis Wise,Gomezville,Georgia,Sri Lanka,2025-08-05,3,4,1,8,341,Low Engagement
C000235,55,8,181.28,22.66,2025-05-27,2026-05-07,345,Hannah Campbell,Laurafort,Florida,China,2023-11-29,4,3,1,8,431,Low Engagement
C003748,172,14,243.02,17.35857142857143,2024-08-15,2026-01-10,513,John Perry DDS,North Michaelton,Idaho,Somalia,2024-04-09,3,3,2,8,332,Regular Customers
C004731,110,16,175.68,10.98,2024-05-24,2026-03-13,658,Craig Young,Juliachester,Connecticut,Colombia,2025-09-16,3,4,1,8,341,Low Engagement
C002282,82,8,122.47999999999999,15.309999999999999,2025-06-05,2026-04-10,309,Cheryl Hernandez,East Lindseyland,Arizona,Bolivia,2024-02-08,4,3,1,8,431,Low Engagement
C005864,70,11,130.49,11.862727272727273,2025-03-07,2026-04-22,411,William Gonzalez,Port Tiffanyburgh,Montana,Anguilla,2026-01-28,4,3,1,8,431,Low Engagement
C003758,32,12,119.99000000000001,9.999166666666667,2024-12-22,2026-05-30,524,Kathleen Johnson,East Wendy,New Hampshire,Latvia,2025-12-13,4,3,1,8,431,Low Engagement
C002743,143,13,240.76,18.52,2024-09-03,2026-02-08,523,Lisa Davis,Christopherchester,North Dakota,North Macedonia,2024-02-03,3,3,2,8,332,Regular Customers
C004230,80,14,156.74,11.195714285714287,2024-08-30,2026-04-12,590,Sue Skinner,Brendanshire,New York,Eritrea,2026-02-26,4,3,1,8,431,Low Engagement
C001011,99,12,410.17,34.18083333333333,2025-01-31,2026-03-24,417,Brittany Cox,Cookview,Kentucky,Morocco,2025-08-13,3,3,2,8,332,Regular Customers
C001072,164,10,251.43,25.143,2025-06-09,2026-01-18,223,Kevin Norman,Lake Peter,Arkansas,Niue,2024-01-18,3,3,2,8,332,Regular Customers
C001047,73,10,182.54000000000002,18.254,2025-02-18,2026-04-19,425,Theresa Hill,Lake Jenna,Mississippi,British Indian Ocean Territory (Chagos Archipelago),2025-07-15,4,3,1,8,431,Low Engagement
C001056,138,9,260.28,28.919999999999998,2025-04-08,2026-02-13,311,Ms. Christy Higgins,Underwoodside,North Carolina,Turks and Caicos Islands,2026-03-05,3,3,2,8,332,Regular Customers
C002300,172,13,245.96,18.92,2024-07-05,2026-01-10,554,Curtis Palmer,Lake Andrewchester,Minnesota,Grenada,2024-02-06,3,3,2,8,332,Regular Customers
C001967,92,13,332.94,25.61076923076923,2024-10-13,2026-03-31,534,Omar Edwards,West Christopherside,Idaho,Timor-Leste,2024-08-19,3,3,2,8,332,Regular Customers
C004743,133,15,174.67,11.644666666666666,2024-08-02,2026-02-18,565,Matthew Morris,Schmidtville,South Carolina,Falkland Islands (Malvinas),2023-08-06,3,4,1,8,341,Low Engagement
C003768,81,14,160.23,11.444999999999999,2024-10-12,2026-04-11,546,Brian Ruiz,Hawkinsville,Mississippi,Tuvalu,2025-10-22,4,3,1,8,431,Low Engagement
C003489,218,15,236.69,15.779333333333334,2024-06-04,2025-11-25,539,Nicole Peters,East Stephaniechester,Mississippi,Cook Islands,2026-01-20,2,4,2,8,242,Regular Customers
C004751,105,15,176.62,11.774666666666667,2024-08-03,2026-03-18,592,Stacy Briggs,East John,Utah,Morocco,2025-01-02,3,4,1,8,341,Low Engagement
C001937,169,12,222.51,18.5425,2024-10-08,2026-01-13,462,Shannon Armstrong,Bonniemouth,Tennessee,Gambia,2026-06-09,3,3,2,8,332,Regular Customers
C001942,141,14,233.51,16.679285714285715,2024-06-16,2026-02-10,604,Shannon Martin,Avilafort,New York,Sri Lanka,2023-07-16,3,3,2,8,332,Regular Customers
C005803,54,8,68.62,8.5775,2025-05-15,2026-05-08,358,Elizabeth Hughes,New Christinashire,North Carolina,Saint Martin,2023-07-29,4,3,1,8,431,Low Engagement
C005807,63,10,91.53,9.153,2025-03-10,2026-04-29,415,Edgar Swanson,Hubermouth,Nevada,Norway,2024-01-19,4,3,1,8,431,Low Engagement
C003786,104,16,199.49,12.468125,2024-07-21,2026-03-19,606,Mrs. Tonya George,Curryville,Virginia,Oman,2024-01-15,3,4,1,8,341,Low Engagement
C000993,137,13,449.45,34.573076923076925,2024-08-24,2026-02-14,539,Hannah Dennis,West Jason,Maryland,San Marino,2024-03-16,3,3,2,8,332,Regular Customers
C000995,131,11,259.81,23.61909090909091,2024-11-15,2026-02-20,462,Vicki Sullivan,South Alyssastad,Missouri,Peru,2025-03-31,3,3,2,8,332,Regular Customers
C005362,66,8,108.0,13.5,2025-05-19,2026-04-26,342,Monique Clark,East Mistyview,Arkansas,Trinidad and Tobago,2026-05-20,4,3,1,8,431,Low Engagement
C002963,52,8,157.79,19.72375,2025-05-31,2026-05-10,344,Karen Phelps,Port Dominiqueport,Montana,Bhutan,2026-05-27,4,3,1,8,431,Low Engagement
C002971,291,15,342.89,22.859333333333332,2024-06-24,2025-09-13,446,Tiffany Obrien,New Kim,Tennessee,Peru,2025-01-20,2,4,2,8,242,Regular Customers
C001924,176,12,260.79,21.7325,2025-03-13,2026-01-06,299,Alexandria Silva,New Ronald,Alabama,Philippines,2024-05-18,3,3,2,8,332,Regular Customers
C002336,82,10,149.65,14.965,2025-02-19,2026-04-10,415,Whitney Fowler,South Meghanfort,West Virginia,Sudan,2025-11-12,4,3,1,8,431,Low Engagement
C002306,75,13,198.06,15.235384615384616,2024-09-26,2026-04-17,568,Glenda Rose,Port Sarahstad,Louisiana,Suriname,2025-01-12,4,3,1,8,431,Low Engagement
C002318,216,15,219.41,14.627333333333333,2024-03-27,2025-11-27,610,Cynthia Leon DDS,Anneton,Wisconsin,Libyan Arab Jamahiriya,2024-08-27,2,4,2,8,242,Regular Customers
C000283,170,11,302.12,27.465454545454545,2025-01-25,2026-01-12,352,Sheila Perry,Wilsonstad,Arizona,Italy,2025-05-20,3,3,2,8,332,Regular Customers
C003480,64,8,77.99,9.74875,2025-05-31,2026-04-28,332,Jesus Holland,Maryburgh,Colorado,Palau,2025-03-16,4,3,1,8,431,Low Engagement
C003465,82,10,107.14,10.714,2025-02-24,2026-04-10,410,Brittany Jones,Franklinview,Nevada,Cameroon,2024-12-09,4,3,1,8,431,Low Engagement
C000310,166,14,340.98,24.35571428571429,2024-07-08,2026-01-16,557,Yolanda Davis,New Abigail,Montana,France,2024-10-10,3,3,2,8,332,Regular Customers
C000317,175,8,443.9,55.4875,2025-06-02,2026-01-07,219,Bianca West,Lake Kristen,Alabama,Tuvalu,2026-02-05,3,3,2,8,332,Regular Customers
C000981,158,14,458.78,32.769999999999996,2024-08-03,2026-01-24,539,Judith Wilson,South Jonathan,Delaware,Poland,2026-06-19,3,3,2,8,332,Regular Customers
C000989,123,14,404.5,28.892857142857142,2024-11-05,2026-02-28,480,Michael Rush,West Chelseachester,South Dakota,Nicaragua,2024-10-22,3,3,2,8,332,Regular Customers
C004245,73,8,92.46,11.5575,2025-06-20,2026-04-19,303,Ricky Flowers,Catherineport,Illinois,Cayman Islands,2024-01-01,4,3,1,8,431,Low Engagement
C001346,121,14,268.13,19.152142857142856,2024-08-09,2026-03-02,570,Ashley Mitchell,North Teresa,Missouri,Gibraltar,2026-05-21,3,3,2,8,332,Regular Customers
C001347,127,13,279.98,21.536923076923078,2024-07-29,2026-02-24,575,Jerry Banks,Maryside,Hawaii,Burkina Faso,2026-01-07,3,3,2,8,332,Regular Customers
C001353,161,14,336.40999999999997,24.029285714285713,2024-07-18,2026-01-21,552,Paul Schwartz,Port Jennifer,Kansas,Croatia,2024-07-11,3,3,2,8,332,Regular Customers
C002998,159,14,241.54000000000002,17.252857142857145,2024-05-08,2026-01-23,625,Michael Greer,South Karenburgh,Tennessee,Marshall Islands,2024-08-29,3,3,2,8,332,Regular Customers
C002999,139,15,154.69,10.312666666666667,2024-07-14,2026-02-12,578,James Mendez,Leefurt,Colorado,Marshall Islands,2025-07-12,3,4,1,8,341,Low Engagement
C005356,41,10,104.27,10.427,2025-05-25,2026-05-21,361,Andrea Perez,North Johnmouth,Maine,Dominica,2025-06-18,4,3,1,8,431,Low Engagement
C000318,114,12,318.28,26.52333333333333,2024-11-02,2026-03-09,492,David Vega,North Mathew,Utah,Saint Barthelemy,2024-05-04,3,3,2,8,332,Regular Customers
C001914,153,12,201.6,16.8,2024-09-06,2026-01-29,510,Vickie Miller,Martinton,Oregon,Luxembourg,2024-04-25,3,3,2,8,332,Regular Customers
C004779,64,8,98.59,12.32375,2025-05-10,2026-04-28,353,Gina Carlson,Patelstad,Arizona,Timor-Leste,2023-10-12,4,3,1,8,431,Low Engagement
C004781,92,17,153.68,9.040000000000001,2024-06-13,2026-03-31,656,Elizabeth King,Comptonfurt,Michigan,Sao Tome and Principe,2024-12-18,3,4,1,8,341,Low Engagement
C004503,88,9,97.81,10.867777777777778,2025-03-20,2026-04-04,380,Laura Martinez,Port Jennifer,Kansas,Niue,2025-08-07,4,3,1,8,431,Low Engagement
C000324,111,10,332.23,33.223,2025-04-07,2026-03-12,339,Thomas Jones,Mitchellburgh,Wyoming,Bermuda,2026-03-20,3,3,2,8,332,Regular Customers
C000331,124,14,392.81,28.05785714285714,2024-08-01,2026-02-27,575,Judy Blevins,Willishaven,North Carolina,Martinique,2025-11-07,3,3,2,8,332,Regular Customers
C000366,163,11,410.89,37.35363636363636,2024-11-16,2026-01-19,429,Judy Bishop,Port Brandi,West Virginia,Germany,2023-08-03,3,3,2,8,332,Regular Customers
C003437,122,13,335.82,25.83230769230769,2024-11-23,2026-03-01,463,Craig Ortega,Annaburgh,Illinois,Isle of Man,2025-03-02,3,3,2,8,332,Regular Customers
C004488,71,13,124.72,9.593846153846155,2024-10-08,2026-04-21,560,Brittany Delgado,New Megan,Rhode Island,Ghana,2026-05-29,4,3,1,8,431,Low Engagement
C003026,168,13,264.01,20.308461538461536,2024-07-01,2026-01-14,562,Jacob Wilson,Wallville,Tennessee,Bangladesh,2024-09-03,3,3,2,8,332,Regular Customers
C000966,153,12,248.79000000000002,20.7325,2024-08-04,2026-01-29,543,Blake Deleon,Tonychester,Kentucky,Thailand,2026-05-31,3,3,2,8,332,Regular Customers
C000968,85,7,271.58,38.79714285714285,2025-09-05,2026-04-07,214,Brian Martin,Christensenshire,Florida,Liberia,2025-02-21,4,2,2,8,422,Recent Customers
C000976,170,9,339.51,37.72333333333333,2025-03-18,2026-01-12,300,Natalie Smith,Schneidertown,Louisiana,French Southern Territories,2025-04-08,3,3,2,8,332,Regular Customers
C005778,150,16,147.51,9.219375,2024-06-14,2026-02-01,597,Kathryn Waters,Jenniferside,Colorado,Romania,2025-10-11,3,4,1,8,341,Low Engagement
C003394,199,15,207.9,13.860000000000001,2024-05-05,2025-12-14,588,Tracy Brown,North Cody,Maine,Saudi Arabia,2025-05-30,2,4,2,8,242,Regular Customers
C000369,140,9,302.95,33.66111111111111,2025-01-31,2026-02-11,376,Douglas Thompson,Longport,South Carolina,French Polynesia,2024-03-08,3,3,2,8,332,Regular Customers
C000373,128,14,358.4,25.599999999999998,2024-10-19,2026-02-23,492,Erin Bradley,Nicoletown,Illinois,San Marino,2026-03-10,3,3,2,8,332,Regular Customers
C002362,78,7,201.32,28.759999999999998,2025-07-21,2026-04-14,267,Michael Pratt,Kelseymouth,New Jersey,Antigua and Barbuda,2025-10-16,4,2,2,8,422,Recent Customers
C005756,87,13,146.0,11.23076923076923,2024-10-14,2026-04-05,538,John Vaughn,East Joseview,Wyoming,Nicaragua,2025-07-22,4,3,1,8,431,Low Engagement
C001841,173,13,260.15999999999997,20.01230769230769,2024-08-19,2026-01-09,508,Katherine Freeman,Barryport,Nevada,Romania,2025-06-30,3,3,2,8,332,Regular Customers
C001379,133,14,366.31,26.165,2024-07-25,2026-02-18,573,Daryl Bailey,Williamsside,Missouri,Cyprus,2024-04-16,3,3,2,8,332,Regular Customers
C001384,150,14,270.1,19.292857142857144,2024-06-29,2026-02-01,582,Casey Reyes,Davismouth,Arizona,Finland,2025-10-03,3,3,2,8,332,Regular Customers
C001386,168,11,237.57999999999998,21.598181818181818,2024-09-15,2026-01-14,486,Kari Lara,Ariasberg,Michigan,Luxembourg,2023-08-03,3,3,2,8,332,Regular Customers
C001391,57,13,183.45,14.11153846153846,2025-02-25,2026-05-05,434,Christopher Brock,New Jenniferbury,Idaho,Marshall Islands,2024-12-12,4,3,1,8,431,Low Engagement
C003051,84,8,153.97,19.24625,2025-05-13,2026-04-08,330,Michael Allen,Cherylshire,Indiana,Brunei Darussalam,2025-07-11,4,3,1,8,431,Low Engagement
C005384,134,18,198.38,11.02111111111111,2024-05-01,2026-02-17,657,Lauren Knapp,East Donnaton,Delaware,Nepal,2023-10-08,3,4,1,8,341,Low Engagement
C000956,200,15,274.84,18.322666666666667,2024-05-20,2025-12-13,572,Sonya Lopez,Lake Julie,Oregon,Eritrea,2023-12-27,2,4,2,8,242,Regular Customers
C004045,63,10,178.42,17.842,2025-03-01,2026-04-29,424,Jorge Gonzalez,Perezstad,Delaware,Uzbekistan,2025-02-18,4,3,1,8,431,Low Engagement
C002714,41,9,137.10999999999999,15.234444444444442,2025-04-10,2026-05-21,406,Steven Burke,North Roger,Minnesota,Montenegro,2026-02-21,4,3,1,8,431,Low Engagement
C001369,137,14,319.12,22.794285714285714,2024-07-08,2026-02-14,586,Trevor Allen,West Lisa,Delaware,Lithuania,2024-06-25,3,3,2,8,332,Regular Customers
C001856,138,12,407.58000000000004,33.965,2024-09-08,2026-02-13,523,Katelyn Wheeler,Valerieview,Virginia,New Caledonia,2025-10-09,3,3,2,8,332,Regular Customers
C000387,130,11,243.32999999999998,22.12090909090909,2024-10-31,2026-02-21,478,Amanda Johnson,North Cindyville,Mississippi,Norway,2025-10-09,3,3,2,8,332,Regular Customers
C000388,176,14,380.65,27.189285714285713,2024-07-24,2026-01-06,531,John Schmidt,Weaverview,Alabama,Comoros,2025-05-09,3,3,2,8,332,Regular Customers
C000392,237,13,555.5,42.73076923076923,2024-08-13,2025-11-06,450,Lonnie Christensen,North Thomas,West Virginia,Zambia,2025-05-12,2,3,3,8,233,At Risk
C000393,160,8,296.48,37.06,2025-05-24,2026-01-22,243,Deanna Davis,Suzanneton,Connecticut,Canada,2025-12-19,3,3,2,8,332,Regular Customers
C005724,106,16,191.3,11.95625,2024-05-16,2026-03-17,670,Kerry Sullivan,North Jeffery,Nevada,Montserrat,2026-02-19,3,4,1,8,341,Low Engagement
C000429,171,12,330.5,27.541666666666668,2024-10-31,2026-01-11,437,Natasha Adkins,Port Louismouth,Kansas,Grenada,2023-08-27,3,3,2,8,332,Regular Customers
C000407,161,8,227.01999999999998,28.377499999999998,2025-06-07,2026-01-21,228,Mary Chavez,Lake Amandaview,Hawaii,Czech Republic,2024-06-04,3,3,2,8,332,Regular Customers
C000416,99,13,474.11,36.47,2024-09-16,2026-03-24,554,William Hamilton,Mosston,Massachusetts,Somalia,2023-12-11,3,3,2,8,332,Regular Customers
C005408,53,14,115.75,8.267857142857142,2024-09-07,2026-05-09,609,Dwayne Obrien,Lake Angelaland,Oklahoma,Philippines,2026-01-17,4,3,1,8,431,Low Engagement
C005381,50,14,147.0,10.5,2024-10-17,2026-05-12,572,Kerry Foster,Millsshire,New York,Malawi,2025-04-27,4,3,1,8,431,Low Engagement
C004266,58,11,109.24,9.93090909090909,2025-04-16,2026-05-04,383,Justin Myers,Lake Randyfort,Florida,Korea,2026-06-21,4,3,1,8,431,Low Engagement
C002698,121,13,208.49,16.037692307692307,2024-10-19,2026-03-02,499,Holly Walker,New Tina,Oklahoma,Vietnam,2025-08-28,3,3,2,8,332,Regular Customers
C003384,159,15,190.57,12.704666666666666,2024-04-09,2026-01-23,654,Jordan Becker,Brandonfort,North Carolina,Taiwan,2024-05-01,3,4,1,8,341,Low Engagement
C001838,116,14,252.54,18.038571428571426,2024-09-27,2026-03-07,526,Tina Price,North Emilyside,Oklahoma,Zimbabwe,2024-01-18,3,3,2,8,332,Regular Customers
C004478,64,11,154.89,14.08090909090909,2025-04-18,2026-04-28,375,Lisa Anderson,Lake Pammouth,Wisconsin,Liechtenstein,2024-02-22,4,3,1,8,431,Low Engagement
C000418,175,10,216.2,21.619999999999997,2024-11-25,2026-01-07,408,Ms. Monique Mayer,Michaelbury,Nebraska,Eritrea,2024-07-15,3,3,2,8,332,Regular Customers
C000444,160,8,220.69,27.58625,2025-05-20,2026-01-22,247,Anne Foley,South Juliefort,Florida,Serbia,2025-08-06,3,3,2,8,332,Regular Customers
C002391,63,9,135.76999999999998,15.085555555555553,2025-04-18,2026-04-29,376,Michele Hall,Steveville,Wyoming,China,2024-06-13,4,3,1,8,431,Low Engagement
C004466,87,12,146.0,12.166666666666666,2024-10-31,2026-04-05,521,Carolyn Sweeney,South Evelynberg,Alaska,Turkmenistan,2024-08-10,4,3,1,8,431,Low Engagement
C001809,134,13,327.26,25.173846153846153,2024-08-02,2026-02-17,564,Austin Moreno DDS,Barkertown,Nebraska,Thailand,2025-04-02,3,3,2,8,332,Regular Customers
C000466,158,12,460.48,38.373333333333335,2024-10-26,2026-01-24,455,Richard Smith MD,West Rebecca,Arkansas,Moldova,2026-06-13,3,3,2,8,332,Regular Customers
C004449,83,10,100.39,10.039,2025-02-21,2026-04-09,412,Robert Rodriguez,Rileyborough,Arizona,India,2023-12-28,4,3,1,8,431,Low Engagement
C005106,94,18,182.39,10.132777777777777,2024-04-13,2026-03-29,715,Lauren Hood,Caseyside,Utah,Paraguay,2025-06-07,3,4,1,8,341,Low Engagement
C005099,70,14,175.97,12.569285714285714,2024-09-07,2026-04-22,592,Benjamin Wood,Lake Lindamouth,Iowa,Iceland,2026-04-08,4,3,1,8,431,Low Engagement
C001411,102,8,210.72,26.34,2025-04-06,2026-03-21,349,Sandra Nunez,North George,Connecticut,Niger,2024-12-08,3,3,2,8,332,Regular Customers
C000936,132,13,327.13,25.163846153846155,2024-09-25,2026-02-19,512,Juan Montgomery,Rivasstad,Maine,Guatemala,2024-05-22,3,3,2,8,332,Regular Customers
C000941,106,13,300.67,23.12846153846154,2025-02-01,2026-03-17,409,Roberto Klein,Johnsonville,Ohio,Saint Martin,2025-04-05,3,3,2,8,332,Regular Customers
C000449,176,11,249.39,22.671818181818182,2024-11-12,2026-01-06,420,Marcus Sanchez,North Pamelaburgh,Tennessee,Albania,2024-06-03,3,3,2,8,332,Regular Customers
C000453,130,13,339.73,26.133076923076924,2024-10-19,2026-02-21,490,Mark Woods,Davisland,Oregon,Bermuda,2026-05-03,3,3,2,8,332,Regular Customers
C005691,79,9,97.66,10.851111111111111,2025-03-24,2026-04-13,385,Nicole Ramirez,Claytonstad,Connecticut,Turks and Caicos Islands,2025-06-26,4,3,1,8,431,Low Engagement
C000494,54,7,217.21,31.03,2025-09-15,2026-05-08,235,Diana Burnett,Katieview,Mississippi,Isle of Man,2026-05-04,4,2,2,8,422,Recent Customers
C002403,122,14,228.35999999999999,16.31142857142857,2024-12-04,2026-03-01,452,Priscilla Cortez,Dawsonburgh,West Virginia,Heard Island and McDonald Islands,2024-03-31,3,3,2,8,332,Regular Customers
C003355,64,8,90.55,11.31875,2025-07-08,2026-04-28,294,Matthew Harris,South Robertfort,Colorado,Puerto Rico,2026-04-20,4,3,1,8,431,Low Engagement
C005678,117,21,198.39,9.447142857142856,2024-05-17,2026-03-06,658,Christina Williamson,Port Sean,Ohio,Micronesia,2026-01-15,3,4,1,8,341,Low Engagement
C000503,127,12,445.28,37.10666666666666,2024-11-12,2026-02-24,469,Robert Reed,Sosahaven,Virginia,Tanzania,2026-02-17,3,3,2,8,332,Regular Customers
C003902,55,12,129.01,10.750833333333333,2024-12-24,2026-05-07,499,Ethan Blake,East Jenniferhaven,Maryland,Suriname,2023-09-04,4,3,1,8,431,Low Engagement
C002420,198,15,280.82,18.721333333333334,2024-03-31,2025-12-15,624,Leslie Dodson,West Michelle,New Hampshire,Niger,2025-03-21,2,4,2,8,242,Regular Customers
C004867,127,15,190.67000000000002,12.711333333333334,2024-07-22,2026-02-24,582,Barbara Glass,West Alexanderchester,Indiana,Cape Verde,2024-10-26,3,4,1,8,341,Low Engagement
C000522,98,9,261.93,29.103333333333335,2025-03-15,2026-03-25,375,Douglas Lee,South Victoriachester,Vermont,Iran,2024-04-26,3,3,2,8,332,Regular Customers
C001439,125,10,310.36,31.036,2024-12-19,2026-02-26,434,Charles Wolfe,South Shelby,Iowa,Cambodia,2023-12-12,3,3,2,8,332,Regular Customers
C005092,143,18,198.84,11.046666666666667,2024-08-11,2026-02-08,546,Brandy Smith,Port Mary,Vermont,Argentina,2026-02-25,3,4,1,8,341,Low Engagement
C003104,82,14,161.45,11.532142857142857,2024-08-20,2026-04-10,598,Kevin Mitchell,Port Katieside,California,Mozambique,2024-12-14,4,3,1,8,431,Low Engagement
C000925,193,15,383.59,25.572666666666667,2024-03-18,2025-12-20,642,Cynthia Garcia,Annport,North Dakota,Qatar,2024-12-08,2,4,2,8,242,Regular Customers
C000897,262,15,427.99,28.532666666666668,2024-03-08,2025-10-12,583,Vanessa Beck,Kimberlyburgh,Vermont,China,2024-02-08,2,4,2,8,242,Regular Customers
