revenue_rank,customer_id,customer_name,amount,customer_pct,cumulative_pct,pareto_group
1321,C005108,Karen Macdonald,232.03,22.0,70.7,Bottom 80%
1322,C002500,Laura Garcia,232.01,22.0,70.8,Bottom 80%
1323,C001337,Maria Vasquez,231.9,22.0,70.8,Bottom 80%
1324,C000658,Willie Phillips,231.83999999999997,22.1,70.8,Bottom 80%
1325,C003634,Mrs. Erica Kelley,231.49,22.1,70.8,Bottom 80%
1326,C000065,Ryan Herrera,231.47,22.1,70.8,Bottom 80%
1327,C000159,Tiffany Lee,230.66,22.1,70.9,Bottom 80%
1328,C000626,Paul Newton,230.52,22.1,70.9,Bottom 80%
1329,C002874,William Goodman,230.49,22.2,70.9,Bottom 80%
1330,C001485,Kelly Clark,230.35,22.2,70.9,Bottom 80%
1331,C002437,Aaron Thompson,230.25,22.2,70.9,Bottom 80%
1332,C003547,Victor Proctor,229.73,22.2,71.0,Bottom 80%
1333,C003916,Anthony Reed,229.5,22.2,71.0,Bottom 80%
1334,C002183,Julie Olson,229.06,22.2,71.0,Bottom 80%
1335,C002338,James Lee,228.89,22.2,71.0,Bottom 80%
1336,C002403,Priscilla Cortez,228.35999999999999,22.3,71.0,Bottom 80%
1337,C002617,Mark King,228.06,22.3,71.1,Bottom 80%
1338,C005397,Kyle Rogers,227.76,22.3,71.1,Bottom 80%
1339,C002093,Kristen White,227.75,22.3,71.1,Bottom 80%
1340,C005264,William Washington,227.65,22.3,71.1,Bottom 80%
1341,C000568,Nathaniel Williams,227.41000000000003,22.4,71.1,Bottom 80%
1342,C005548,Vincent Nelson,227.11,22.4,71.2,Bottom 80%
1343,C004979,Ryan Morrow,227.09,22.4,71.2,Bottom 80%
1344,C000407,Mary Chavez,227.01999999999998,22.4,71.2,Bottom 80%
1345,C005952,Brian Anderson,226.93,22.4,71.2,Bottom 80%
1346,C001220,Lee West,226.6,22.4,71.3,Bottom 80%
1347,C000113,Christina Mejia,226.33,22.4,71.3,Bottom 80%
1348,C005903,Joshua Wong,226.11,22.5,71.3,Bottom 80%
1349,C002177,Johnny Proctor,226.04,22.5,71.3,Bottom 80%
1350,C004156,John Jones,225.45,22.5,71.3,Bottom 80%
1351,C001437,Jeffrey Mccann,225.29,22.5,71.4,Bottom 80%
1352,C000053,Jimmy Gardner,225.19,22.5,71.4,Bottom 80%
1353,C000343,Peter Mayo,225.17,22.6,71.4,Bottom 80%
1354,C002899,Amanda Jackson,224.75,22.6,71.4,Bottom 80%
1355,C001588,Ricky Thompson,224.73,22.6,71.4,Bottom 80%
1356,C001614,Rickey Reynolds,224.43,22.6,71.5,Bottom 80%
1357,C002925,Mary Rodriguez,223.8,22.6,71.5,Bottom 80%
1358,C000018,Angel Shaffer,223.78,22.6,71.5,Bottom 80%
1359,C005414,Alicia Ward,223.6,22.6,71.5,Bottom 80%
1360,C005916,James Powell,223.2,22.7,71.5,Bottom 80%
1361,C005995,Lisa Sparks,222.74,22.7,71.6,Bottom 80%
1362,C004915,Dennis Brady,222.54,22.7,71.6,Bottom 80%
1363,C001937,Shannon Armstrong,222.51,22.7,71.6,Bottom 80%
1364,C004000,Angel Long,222.49,22.7,71.6,Bottom 80%
1365,C003709,Ryan Clark MD,222.37,22.8,71.6,Bottom 80%
1366,C005162,Nathan Hudson,222.04,22.8,71.7,Bottom 80%
1367,C000692,Alyssa Andrews,222.03,22.8,71.7,Bottom 80%
1368,C001256,David Ellis,221.92,22.8,71.7,Bottom 80%
1369,C002324,Nicole Carson,221.82,22.8,71.7,Bottom 80%
1370,C002152,Kenneth Gomez,221.06,22.8,71.7,Bottom 80%
1371,C000444,Anne Foley,220.69,22.8,71.8,Bottom 80%
1372,C003873,Adam Day,220.17,22.9,71.8,Bottom 80%
1373,C005100,Raymond Nelson,219.87,22.9,71.8,Bottom 80%
1374,C001603,Rachel Malone,219.83,22.9,71.8,Bottom 80%
1375,C003241,Nicole Williams,219.56,22.9,71.8,Bottom 80%
1376,C005445,David Brooks,219.44,22.9,71.9,Bottom 80%
1377,C002318,Cynthia Leon DDS,219.41,23.0,71.9,Bottom 80%
1378,C004147,Cindy Flynn,219.34,23.0,71.9,Bottom 80%
1379,C004616,Sonya Powell,218.89000000000001,23.0,71.9,Bottom 80%
1380,C002039,Sally Adams,218.72,23.0,71.9,Bottom 80%
1381,C000194,Brent Padilla,218.68,23.0,72.0,Bottom 80%
1382,C001738,Sabrina Snyder,218.31,23.0,72.0,Bottom 80%
1383,C002776,Melissa Wyatt,218.13,23.0,72.0,Bottom 80%
1384,C002997,Dan Osborne,217.38,23.1,72.0,Bottom 80%
1385,C000494,Diana Burnett,217.21,23.1,72.0,Bottom 80%
1386,C004022,Alan Buckley,217.09,23.1,72.0,Bottom 80%
1387,C002026,William Dickson,216.94,23.1,72.1,Bottom 80%
1388,C004435,Edwin Cherry,216.89999999999998,23.1,72.1,Bottom 80%
1389,C004839,Greg Ortiz,216.89,23.2,72.1,Bottom 80%
1390,C000418,Ms. Monique Mayer,216.2,23.2,72.1,Bottom 80%
1391,C000044,Jessica Decker,216.2,23.2,72.1,Bottom 80%
1392,C000865,Warren Watkins,215.62,23.2,72.2,Bottom 80%
1393,C001475,Brian Miles,215.23000000000002,23.2,72.2,Bottom 80%
1394,C004504,Heather Simpson,215.12,23.2,72.2,Bottom 80%
1395,C000068,Rebecca Boyd,215.07999999999998,23.2,72.2,Bottom 80%
1396,C001326,Dr. Connor Allison,214.84,23.3,72.2,Bottom 80%
1397,C002258,Michael Quinn,214.49,23.3,72.3,Bottom 80%
1398,C000964,Regina Campbell,214.23,23.3,72.3,Bottom 80%
1399,C000009,Julie Byrd,214.18,23.3,72.3,Bottom 80%
1400,C002448,Deanna Cabrera,214.06,23.3,72.3,Bottom 80%
1401,C003367,Dean Reese,213.97,23.4,72.3,Bottom 80%
1402,C002148,William Vaughan,213.69,23.4,72.4,Bottom 80%
1403,C000680,Kristie Benson,213.64,23.4,72.4,Bottom 80%
1404,C001083,Donald Jones,212.85,23.4,72.4,Bottom 80%
1405,C001163,Lisa Moses,212.51,23.4,72.4,Bottom 80%
1406,C000395,Phyllis Parks,212.46,23.4,72.4,Bottom 80%
1407,C001739,Connor White,212.44,23.4,72.5,Bottom 80%
1408,C004102,Edward Williams,212.28,23.5,72.5,Bottom 80%
1409,C000013,Heather Miller,212.04000000000002,23.5,72.5,Bottom 80%
1410,C004540,Bonnie Larson,211.97,23.5,72.5,Bottom 80%
1411,C001167,Brandon Nicholson,211.96,23.5,72.5,Bottom 80%
1412,C003724,Karen Martinez,211.73,23.5,72.6,Bottom 80%
1413,C003613,Catherine Travis,211.48000000000002,23.6,72.6,Bottom 80%
1414,C005519,Jonathan Perez,211.48,23.6,72.6,Bottom 80%
1415,C002281,Heather Frye,211.43,23.6,72.6,Bottom 80%
1416,C001033,Stephanie Escobar,211.42000000000002,23.6,72.6,Bottom 80%
1417,C005800,Allison Wang,211.34,23.6,72.6,Bottom 80%
1418,C001459,Holly Mitchell,211.34,23.6,72.7,Bottom 80%
1419,C002548,Erin Rodgers,211.28,23.6,72.7,Bottom 80%
1420,C002040,Suzanne Ho,210.88,23.7,72.7,Bottom 80%
1421,C005254,Brent Howard,210.82,23.7,72.7,Bottom 80%
1422,C004152,Rebecca Petty,210.77,23.7,72.7,Bottom 80%
1423,C001411,Sandra Nunez,210.72,23.7,72.8,Bottom 80%
1424,C003119,Hunter Harper,210.51999999999998,23.7,72.8,Bottom 80%
1425,C005090,Andrew Carr,210.38,23.8,72.8,Bottom 80%
1426,C005434,Lisa Kaufman,210.37,23.8,72.8,Bottom 80%
1427,C000168,Carol Whitaker,210.23,23.8,72.8,Bottom 80%
1428,C000908,Todd Vasquez,210.15,23.8,72.9,Bottom 80%
1429,C001770,Cynthia Palmer,209.95999999999998,23.8,72.9,Bottom 80%
1430,C003989,William Johnson,209.88,23.8,72.9,Bottom 80%
1431,C000675,Amber Howard,209.57,23.8,72.9,Bottom 80%
1432,C000064,Jason Daniel,209.32999999999998,23.9,72.9,Bottom 80%
1433,C001703,Jerry Richardson,209.14000000000001,23.9,72.9,Bottom 80%
1434,C001843,Caleb White,208.97,23.9,73.0,Bottom 80%
1435,C002869,Renee Clark,208.91,23.9,73.0,Bottom 80%
1436,C003105,Anna Hunter,208.89,23.9,73.0,Bottom 80%
1437,C000881,Pamela Fuller,208.72,24.0,73.0,Bottom 80%
1438,C002698,Holly Walker,208.49,24.0,73.0,Bottom 80%
1439,C002513,Michael Scott,208.38,24.0,73.1,Bottom 80%
1440,C003213,Stephanie Smith,208.2,24.0,73.1,Bottom 80%
1441,C001233,Kristina Leblanc,208.07,24.0,73.1,Bottom 80%
1442,C004062,Matthew Walker,208.06,24.0,73.1,Bottom 80%
1443,C002310,Kristin Arellano,207.92000000000002,24.0,73.1,Bottom 80%
1444,C003394,Tracy Brown,207.9,24.1,73.2,Bottom 80%
1445,C002004,Nicole Adams,207.82999999999998,24.1,73.2,Bottom 80%
1446,C004289,Charlene Vargas,207.79,24.1,73.2,Bottom 80%
1447,C002494,Joshua Mathis,207.53,24.1,73.2,Bottom 80%
1448,C004408,Beverly Williams,207.24,24.1,73.2,Bottom 80%
1449,C001017,Randall Cook,205.49,24.2,73.2,Bottom 80%
1450,C005581,Vincent Davis,205.47,24.2,73.3,Bottom 80%
1451,C002425,Whitney Hurst,205.36,24.2,73.3,Bottom 80%
1452,C003382,Chad Hudson,205.29999999999998,24.2,73.3,Bottom 80%
1453,C005511,Bailey Zamora,205.24,24.2,73.3,Bottom 80%
1454,C002949,Vincent Lowery,205.24,24.2,73.3,Bottom 80%
1455,C000774,Erin Wood,205.03,24.2,73.4,Bottom 80%
1456,C001362,Melissa Burton,204.96,24.3,73.4,Bottom 80%
1457,C004058,Stephanie Fischer,204.77,24.3,73.4,Bottom 80%
1458,C000763,Briana Baxter,204.6,24.3,73.4,Bottom 80%
1459,C003549,Leah Long,204.45,24.3,73.4,Bottom 80%
1460,C002238,Richard Estes,204.44,24.3,73.5,Bottom 80%
1461,C001768,Jonathan Andrews,204.24,24.4,73.5,Bottom 80%
1462,C000118,Angela Perez,204.15,24.4,73.5,Bottom 80%
1463,C003170,Mrs. Shirley Mitchell,204.07,24.4,73.5,Bottom 80%
1464,C005716,Miguel Herrera,204.0,24.4,73.5,Bottom 80%
1465,C005391,Raymond Cain,203.43,24.4,73.5,Bottom 80%
1466,C003100,David Brooks,203.35,24.4,73.6,Bottom 80%
1467,C005910,Raymond Anderson,203.26,24.4,73.6,Bottom 80%
1468,C000664,Henry Little,202.91,24.5,73.6,Bottom 80%
1469,C003016,Christopher Smith,202.62,24.5,73.6,Bottom 80%
1470,C003307,Heather Marshall,202.61,24.5,73.6,Bottom 80%
1471,C001632,Daniel Allen,202.54000000000002,24.5,73.7,Bottom 80%
1472,C003557,Rick Moore,202.51,24.5,73.7,Bottom 80%
1473,C002835,Elizabeth Reid,202.25,24.6,73.7,Bottom 80%
1474,C003815,Kathryn Walsh,202.23,24.6,73.7,Bottom 80%
1475,C005082,Daniel Dennis,202.06,24.6,73.7,Bottom 80%
1476,C003526,Matthew Taylor,202.05,24.6,73.7,Bottom 80%
1477,C003670,Joseph Valenzuela,201.88,24.6,73.8,Bottom 80%
1478,C001914,Vickie Miller,201.6,24.6,73.8,Bottom 80%
1479,C004210,David Foster,201.5,24.6,73.8,Bottom 80%
1480,C002170,Christine Costa,201.43,24.7,73.8,Bottom 80%
1481,C002362,Michael Pratt,201.32,24.7,73.8,Bottom 80%
1482,C005293,Sierra Davis,201.24,24.7,73.9,Bottom 80%
1483,C004425,David Johns,201.24,24.7,73.9,Bottom 80%
1484,C001602,Angela Rasmussen,201.03,24.7,73.9,Bottom 80%
1485,C000754,Heather Wilson,200.95,24.8,73.9,Bottom 80%
1486,C002756,Carlos Lam,200.77,24.8,73.9,Bottom 80%
1487,C000190,Stephen Alvarado,200.62,24.8,73.9,Bottom 80%
1488,C000890,Mary Gomez,200.49,24.8,74.0,Bottom 80%
1489,C003195,Betty Warner,200.22,24.8,74.0,Bottom 80%
1490,C004284,David Mays,200.09,24.8,74.0,Bottom 80%
1491,C000567,Randy Wilson,199.98,24.8,74.0,Bottom 80%
1492,C003605,Mr. Christopher Park,199.95,24.9,74.0,Bottom 80%
1493,C001527,Ronald Sanchez,199.82,24.9,74.1,Bottom 80%
1494,C000644,Edward Jensen,199.68,24.9,74.1,Bottom 80%
1495,C004592,Bruce Moore,199.67000000000002,24.9,74.1,Bottom 80%
1496,C004702,Maria Perez,199.54,24.9,74.1,Bottom 80%
1497,C003786,Mrs. Tonya George,199.49,25.0,74.1,Bottom 80%
1498,C001022,Kathleen Peters,199.31,25.0,74.1,Bottom 80%
1499,C000058,Kristen Davis MD,199.01999999999998,25.0,74.2,Bottom 80%
1500,C002651,Randall Pearson,198.99,25.0,74.2,Bottom 80%
1501,C005092,Brandy Smith,198.84,25.0,74.2,Bottom 80%
1502,C003970,Mark Mcdonald,198.57,25.0,74.2,Bottom 80%
1503,C003511,Heather Johnson,198.49,25.0,74.2,Bottom 80%
1504,C000323,Megan Harris,198.45,25.1,74.2,Bottom 80%
1505,C002218,Benjamin Campbell,198.44,25.1,74.3,Bottom 80%
1506,C000055,Jamie Knox DDS,198.42000000000002,25.1,74.3,Bottom 80%
1507,C002646,Amy Robertson,198.4,25.1,74.3,Bottom 80%
1508,C005678,Christina Williamson,198.39,25.1,74.3,Bottom 80%
1509,C005384,Lauren Knapp,198.38,25.2,74.3,Bottom 80%
1510,C000745,Carla Lynch,198.37,25.2,74.4,Bottom 80%
1511,C002306,Glenda Rose,198.06,25.2,74.4,Bottom 80%
1512,C001358,Jacqueline Johnson,197.89,25.2,74.4,Bottom 80%
1513,C003287,Zachary Walker,197.88,25.2,74.4,Bottom 80%
1514,C002919,James Brown,197.71,25.2,74.4,Bottom 80%
1515,C002259,Anne Johnson,197.48000000000002,25.2,74.4,Bottom 80%
1516,C001009,Theresa Jones,197.06,25.3,74.5,Bottom 80%
1517,C002670,John Anderson,196.95,25.3,74.5,Bottom 80%
1518,C001919,Stephanie Peterson,196.93,25.3,74.5,Bottom 80%
1519,C003093,Dawn Glass,196.9,25.3,74.5,Bottom 80%
1520,C001523,April Nixon,196.75,25.3,74.5,Bottom 80%
1521,C003951,Jo Stewart MD,196.4,25.4,74.6,Bottom 80%
1522,C000646,Stephanie Lewis,196.32,25.4,74.6,Bottom 80%
1523,C003417,Tracey Page,196.28,25.4,74.6,Bottom 80%
1524,C004357,Angela Gibbs,196.02,25.4,74.6,Bottom 80%
1525,C000603,Timothy Martinez,195.62,25.4,74.6,Bottom 80%
1526,C005605,Eric Delacruz,195.62,25.4,74.6,Bottom 80%
1527,C003962,Gregory Booker,195.6,25.4,74.7,Bottom 80%
1528,C001566,Mary Rivera,195.59,25.5,74.7,Bottom 80%
1529,C005123,William Wheeler,195.51,25.5,74.7,Bottom 80%
1530,C002558,Robert Wright,195.5,25.5,74.7,Bottom 80%
1531,C004391,Michael Castaneda,195.47,25.5,74.7,Bottom 80%
1532,C003541,Anthony Wilson,195.2,25.5,74.7,Bottom 80%
1533,C000144,Ashley Thomas,195.1,25.6,74.8,Bottom 80%
1534,C001776,Taylor Fernandez,194.96,25.6,74.8,Bottom 80%
1535,C004006,Matthew Bradford,194.86,25.6,74.8,Bottom 80%
1536,C001899,Thomas Castro,194.73,25.6,74.8,Bottom 80%
1537,C003654,Nancy Woods,194.5,25.6,74.8,Bottom 80%
1538,C000050,Philip Ward,194.44,25.6,74.8,Bottom 80%
1539,C003293,Katherine Irwin,194.41,25.6,74.9,Bottom 80%
1540,C000843,Christopher Schmidt,194.18,25.7,74.9,Bottom 80%
1541,C002404,Curtis Mejia,193.85,25.7,74.9,Bottom 80%
1542,C002182,Diana Black,193.81,25.7,74.9,Bottom 80%
1543,C001534,Rebecca Gaines,193.65,25.7,74.9,Bottom 80%
1544,C003135,Melissa Lee,193.55,25.7,75.0,Bottom 80%
1545,C000746,Amber Wood,193.22,25.8,75.0,Bottom 80%
1546,C003053,Jaime Mcfarland,193.13,25.8,75.0,Bottom 80%
1547,C001745,Maria Baldwin,193.0,25.8,75.0,Bottom 80%
1548,C003676,Christopher King MD,192.97,25.8,75.0,Bottom 80%
1549,C002200,Daniel Gordon,192.62,25.8,75.0,Bottom 80%
1550,C001973,Debra Weeks,192.6,25.8,75.1,Bottom 80%
1551,C000017,Vincent Rivera,192.42,25.8,75.1,Bottom 80%
1552,C002293,Amber Carlson,192.37,25.9,75.1,Bottom 80%
1553,C003544,Hannah Vance,192.35,25.9,75.1,Bottom 80%
1554,C001261,Justin Dunn,192.07,25.9,75.1,Bottom 80%
1555,C001597,Alejandra Lee,192.05,25.9,75.1,Bottom 80%
1556,C001071,Jessica Williams,192.01,25.9,75.2,Bottom 80%
1557,C003998,Autumn Williams,191.93,26.0,75.2,Bottom 80%
1558,C002625,Alexandria Ramirez,191.85,26.0,75.2,Bottom 80%
1559,C004369,Timothy Mckee,191.62,26.0,75.2,Bottom 80%
1560,C003145,Michael Velez,191.61,26.0,75.2,Bottom 80%
1561,C005724,Kerry Sullivan,191.3,26.0,75.2,Bottom 80%
1562,C004030,Karen Tapia,191.1,26.0,75.3,Bottom 80%
1563,C001170,Brandon Shaw,190.92000000000002,26.0,75.3,Bottom 80%
1564,C001189,Amy Hanna,190.87,26.1,75.3,Bottom 80%
1565,C001848,Mark Gates,190.82999999999998,26.1,75.3,Bottom 80%
1566,C004867,Barbara Glass,190.67000000000002,26.1,75.3,Bottom 80%
1567,C003384,Jordan Becker,190.57,26.1,75.4,Bottom 80%
1568,C003585,Erica Miller,190.55,26.1,75.4,Bottom 80%
1569,C003074,Glenn Harris,190.43,26.2,75.4,Bottom 80%
1570,C002853,Joy Moore,190.4,26.2,75.4,Bottom 80%
1571,C001288,Shawn Barton,190.38,26.2,75.4,Bottom 80%
1572,C003299,Christina Wright,190.1,26.2,75.4,Bottom 80%
1573,C003304,Nicholas Watkins,190.1,26.2,75.5,Bottom 80%
1574,C004896,Dana Hanson,189.97,26.2,75.5,Bottom 80%
1575,C001076,Elizabeth Harris MD,189.97,26.2,75.5,Bottom 80%
1576,C000607,Michelle Willis,189.93,26.3,75.5,Bottom 80%
1577,C003301,Madeline French,189.86,26.3,75.5,Bottom 80%
1578,C002742,Maria Becker,189.67,26.3,75.5,Bottom 80%
1579,C003402,Sally Meyer,189.24,26.3,75.6,Bottom 80%
1580,C003733,William Peters,189.13,26.3,75.6,Bottom 80%
1581,C004233,Bradley Cervantes,188.93,26.4,75.6,Bottom 80%
1582,C005557,Bradley Davis,188.69,26.4,75.6,Bottom 80%
1583,C003831,Cassandra Marquez,188.49,26.4,75.6,Bottom 80%
1584,C002156,Kathryn Jones,188.43,26.4,75.6,Bottom 80%
1585,C000037,Lindsay Khan,188.27,26.4,75.7,Bottom 80%
1586,C001575,Aaron Barry,188.14999999999998,26.4,75.7,Bottom 80%
1587,C005319,Dylan Montgomery,188.03,26.4,75.7,Bottom 80%
1588,C002653,Richard Wilson,188.0,26.5,75.7,Bottom 80%
1589,C001779,Shannon Crosby,187.72,26.5,75.7,Bottom 80%
1590,C002920,Cameron Garcia,187.42000000000002,26.5,75.7,Bottom 80%
1591,C001968,Melissa Watts,187.23000000000002,26.5,75.8,Bottom 80%
1592,C002862,John Taylor,187.22,26.5,75.8,Bottom 80%
1593,C002320,Heather Hendrix,187.16,26.6,75.8,Bottom 80%
1594,C002943,Kevin Mata,186.85,26.6,75.8,Bottom 80%
1595,C000980,Tina Moore,186.72,26.6,75.8,Bottom 80%
1596,C004371,Thomas Ayers,186.67,26.6,75.8,Bottom 80%
1597,C000974,Sara Evans,186.39000000000001,26.6,75.9,Bottom 80%
1598,C002374,Taylor Christian,186.19,26.6,75.9,Bottom 80%
1599,C000003,Lori Smith,186.12,26.6,75.9,Bottom 80%
1600,C003603,Dale Cook,186.1,26.7,75.9,Bottom 80%
1601,C003381,Michael Sloan,186.02,26.7,75.9,Bottom 80%
1602,C001544,James Roberson,185.69,26.7,75.9,Bottom 80%
1603,C004078,Robert Orozco,185.43,26.7,76.0,Bottom 80%
1604,C000015,Jose Alexander,185.22,26.7,76.0,Bottom 80%
1605,C002708,Ashley Smith,184.86,26.8,76.0,Bottom 80%
1606,C003309,Sophia Smith,184.83,26.8,76.0,Bottom 80%
1607,C002001,Nicholas Fleming,184.79,26.8,76.0,Bottom 80%
1608,C002884,Justin Lee,184.58,26.8,76.0,Bottom 80%
1609,C003041,Francisco Miller,184.31,26.8,76.1,Bottom 80%
1610,C004659,Daniel Hodge,184.27,26.8,76.1,Bottom 80%
1611,C003049,Joshua Taylor,183.53,26.8,76.1,Bottom 80%
1612,C001391,Christopher Brock,183.45,26.9,76.1,Bottom 80%
1613,C002385,Derek May,183.34,26.9,76.1,Bottom 80%
1614,C003534,Willie Adams,183.34,26.9,76.1,Bottom 80%
1615,C001504,Andrew Hale,183.16,26.9,76.2,Bottom 80%
1616,C001216,Alicia Jacobs,182.55,26.9,76.2,Bottom 80%
1617,C001047,Theresa Hill,182.54000000000002,27.0,76.2,Bottom 80%
1618,C005106,Lauren Hood,182.39,27.0,76.2,Bottom 80%
1619,C003937,Melanie Rodriguez,182.07,27.0,76.2,Bottom 80%
1620,C003371,Bradley Nichols,181.85,27.0,76.2,Bottom 80%
1621,C003391,Eric Chen,181.72,27.0,76.3,Bottom 80%
1622,C000199,Cindy Johnson,181.56,27.0,76.3,Bottom 80%
1623,C005806,Mr. Jeffrey Wong,181.39000000000001,27.0,76.3,Bottom 80%
1624,C005502,Mr. Gregory Jennings,181.37,27.1,76.3,Bottom 80%
1625,C000235,Hannah Campbell,181.28,27.1,76.3,Bottom 80%
1626,C003912,Stephen Scott,181.18,27.1,76.3,Bottom 80%
1627,C003695,Patricia Wilson,181.09,27.1,76.4,Bottom 80%
1628,C002881,Miss Victoria Nichols MD,180.75,27.1,76.4,Bottom 80%
1629,C001446,John Phillips,180.65,27.2,76.4,Bottom 80%
1630,C001766,Jessica Martinez,180.4,27.2,76.4,Bottom 80%
1631,C002959,Angela Vasquez,180.3,27.2,76.4,Bottom 80%
1632,C005609,Dr. Cynthia Ross,180.0,27.2,76.4,Bottom 80%
1633,C000345,Martin Mora Jr.,179.81,27.2,76.5,Bottom 80%
1634,C003305,Jacob Thompson,179.8,27.2,76.5,Bottom 80%
1635,C000742,Cathy Jordan,179.79,27.2,76.5,Bottom 80%
1636,C003235,Dr. James Diaz DVM,179.37,27.3,76.5,Bottom 80%
1637,C005576,Pamela Edwards,179.25,27.3,76.5,Bottom 80%
1638,C002017,Rebecca Young,179.25,27.3,76.5,Bottom 80%
1639,C003282,Erin Oliver,179.07999999999998,27.3,76.6,Bottom 80%
1640,C001537,Lisa Lynch,179.04,27.3,76.6,Bottom 80%
1641,C003306,James Gomez,178.97,27.4,76.6,Bottom 80%
1642,C003535,Alison Keller,178.95,27.4,76.6,Bottom 80%
1643,C002384,Anthony Clark,178.82999999999998,27.4,76.6,Bottom 80%
1644,C003725,Jonathan Hunter,178.62,27.4,76.6,Bottom 80%
1645,C002681,Dr. Julie Cooper DDS,178.49,27.4,76.6,Bottom 80%
1646,C002911,Colleen Cook,178.47,27.4,76.7,Bottom 80%
1647,C000019,Lisa York,178.46,27.4,76.7,Bottom 80%
1648,C004045,Jorge Gonzalez,178.42,27.5,76.7,Bottom 80%
1649,C004012,Pamela Henry,178.38,27.5,76.7,Bottom 80%
1650,C003013,Rachael Reed,178.18,27.5,76.7,Bottom 80%
1651,C003745,Travis Wise,178.10999999999999,27.5,76.7,Bottom 80%
1652,C004205,Brooke Patton,178.05,27.5,76.8,Bottom 80%
1653,C002961,Angela Skinner,177.94,27.6,76.8,Bottom 80%
1654,C003910,William Stevenson,177.77,27.6,76.8,Bottom 80%
1655,C005843,Joshua Wagner,177.73,27.6,76.8,Bottom 80%
1656,C005226,Eric Patel,177.6,27.6,76.8,Bottom 80%
1657,C002127,Andrea Mitchell,177.57,27.6,76.8,Bottom 80%
1658,C000737,James Cisneros,177.48000000000002,27.6,76.9,Bottom 80%
1659,C003378,Mario Church,177.38,27.6,76.9,Bottom 80%
1660,C002713,John Curry,177.23000000000002,27.7,76.9,Bottom 80%
1661,C000639,Angela Ali,177.20999999999998,27.7,76.9,Bottom 80%
1662,C002447,Taylor House,177.02,27.7,76.9,Bottom 80%
1663,C004751,Stacy Briggs,176.62,27.7,76.9,Bottom 80%
1664,C005104,Brittany Smith,176.61,27.7,77.0,Bottom 80%
1665,C003935,Adam Cobb,176.36,27.8,77.0,Bottom 80%
1666,C001737,Danielle Hudson,176.3,27.8,77.0,Bottom 80%
1667,C003069,Michael Campbell,176.26999999999998,27.8,77.0,Bottom 80%
1668,C001702,Tammy Garcia,176.03,27.8,77.0,Bottom 80%
1669,C005099,Benjamin Wood,175.97,27.8,77.0,Bottom 80%
1670,C001805,David Matthews,175.76,27.8,77.0,Bottom 80%
1671,C001211,Natalie Hughes,175.72,27.8,77.1,Bottom 80%
1672,C000122,Evan Calderon,175.69,27.9,77.1,Bottom 80%
1673,C004731,Craig Young,175.68,27.9,77.1,Bottom 80%
1674,C000094,Raymond Sanford,175.64,27.9,77.1,Bottom 80%
1675,C003677,Manuel James,175.45000000000002,27.9,77.1,Bottom 80%
1676,C004437,Jennifer Ramirez,175.33,27.9,77.1,Bottom 80%
1677,C000715,Gwendolyn Holmes,175.01,28.0,77.2,Bottom 80%
1678,C001621,Ebony Munoz,174.97,28.0,77.2,Bottom 80%
1679,C004980,Joanne Lee,174.94,28.0,77.2,Bottom 80%
1680,C004743,Matthew Morris,174.67,28.0,77.2,Bottom 80%
1681,C000330,Tracy Acosta,174.53,28.0,77.2,Bottom 80%
1682,C000251,Emily Chandler,174.51999999999998,28.0,77.2,Bottom 80%
1683,C004061,Steven Wang,174.5,28.0,77.3,Bottom 80%
1684,C005894,Jennifer Peters,174.45,28.1,77.3,Bottom 80%
1685,C002524,Larry Bailey,174.44,28.1,77.3,Bottom 80%
1686,C004154,Jose Randolph,174.34,28.1,77.3,Bottom 80%
1687,C004148,Anthony Turner,174.12,28.1,77.3,Bottom 80%
1688,C004822,Terry Erickson,174.11,28.1,77.3,Bottom 80%
1689,C002904,Alicia Rodriguez,174.02,28.2,77.3,Bottom 80%
1690,C003940,Cassandra Morrison,173.96,28.2,77.4,Bottom 80%
1691,C003095,Regina Lopez,173.85,28.2,77.4,Bottom 80%
1692,C001977,Daniel Vazquez,173.84,28.2,77.4,Bottom 80%
1693,C003187,Sandra Todd,173.59,28.2,77.4,Bottom 80%
1694,C000621,Brittany Walter,173.51,28.2,77.4,Bottom 80%
1695,C000729,Kathy Horton,173.49,28.2,77.4,Bottom 80%
1696,C002032,Spencer Bass,173.43,28.3,77.5,Bottom 80%
1697,C002505,James Simmons,173.22,28.3,77.5,Bottom 80%
1698,C000842,Douglas Garcia,172.62,28.3,77.5,Bottom 80%
1699,C003625,Shannon Park,172.38,28.3,77.5,Bottom 80%
1700,C003571,Angela Colon,172.35,28.3,77.5,Bottom 80%
1701,C002846,Elizabeth Perkins,172.19,28.4,77.5,Bottom 80%
1702,C002725,Corey Dunn,172.16,28.4,77.5,Bottom 80%
1703,C003454,Jason Hernandez,172.15,28.4,77.6,Bottom 80%
1704,C003967,Joan Anthony,171.89,28.4,77.6,Bottom 80%
1705,C000326,David Brewer,171.73000000000002,28.4,77.6,Bottom 80%
1706,C005621,Amber Bolton,171.62,28.4,77.6,Bottom 80%
1707,C002401,Megan Kelly,171.47,28.4,77.6,Bottom 80%
1708,C005439,Christina Thomas,171.38,28.5,77.6,Bottom 80%
1709,C001037,Holly Smith,171.37,28.5,77.7,Bottom 80%
1710,C001872,Andrea Wilson,171.22,28.5,77.7,Bottom 80%
